Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Product,Category,Quantity,Unit_Price,Discount,Sales,Profit,Payment_Method,Order_Status
ORD-10261,2024-11-17,CUST-0042,Pallavi Shenoy,Female,29,Bengaluru,Karnataka,Yonex Muscle Power 29 Badminton Racket,Sports & Fitness,1,2390.0,15.0,2031.5,621.64,UPI,Delivered
ORD-10141,2024-11-18,CUST-0095,Sanya Desai,Female,55,Bengaluru,Karnataka,SleepyCat Memory Foam Ortho Mattress,Home & Kitchen,1,13999.0,20.0,11199.2,2911.79,UPI,Delivered
ORD-10570,2024-11-18,CUST-0033,Sameer Khan,Male,30,Hyderabad,Telangana,Prestige Induction Cooktop 2000W,Home & Kitchen,1,2899.0,5.0,2754.05,745.43,UPI,Delivered
ORD-10667,2024-11-19,CUST-0072,Yash Aggarwal,Male,30,Gurugram,Haryana,Ray-Ban Aviator Polarized Sunglasses,Fashion,1,7490.0,20.0,5992.0,-359.52,UPI,Returned
ORD-10514,2024-11-20,CUST-0011,Karan Malhotra,Male,38,Noida,Uttar Pradesh,Moleskine Classic Hard Cover Ruled Journal,Books & Stationery,3,1799.0,10.0,4857.3,1904.06,Credit Card,Delivered
ORD-10276,2024-11-23,CUST-0008,Pooja Nair,Female,30,Kochi,Kerala,Ray-Ban Aviator Polarized Sunglasses,Fashion,1,7490.0,20.0,5992.0,2181.09,Credit Card,Delivered
ORD-10387,2024-11-23,CUST-0027,Nikhil Chauhan,Male,26,Ludhiana,Punjab,The Psychology of Money by Morgan Housel,Books & Stationery,1,399.0,5.0,379.05,139.24,UPI,Delivered
ORD-10060,2024-11-24,CUST-0044,Archana Pillai,Female,36,Coimbatore,Tamil Nadu,Boat Rockerz 450 Bluetooth Headset,Electronics,3,1499.0,15.0,3822.45,1204.07,Net Banking,Delivered
ORD-10372,2024-11-24,CUST-0010,Neha Gupta,Female,26,New Delhi,Delhi,Fitbit Charge 6 Advanced Fitness Tracker,Sports & Fitness,1,14499.0,0.0,14499.0,3189.78,Credit Card,Delivered
ORD-10734,2024-11-24,CUST-0054,Mayank Aggarwal,Male,54,Ahmedabad,Gujarat,Mi 360 Home Security Camera 2K,Electronics,1,2999.0,10.0,2699.1,755.75,Credit Card,Delivered
ORD-10097,2024-11-25,CUST-0022,Shweta Mishra,Female,31,Kanpur,Uttar Pradesh,Yonex Muscle Power 29 Badminton Racket,Sports & Fitness,1,2390.0,10.0,2151.0,-129.06,UPI,Returned
ORD-10478,2024-11-25,CUST-0083,Isha Rastogi,Female,54,Gurugram,Haryana,Fitbit Charge 6 Advanced Fitness Tracker,Sports & Fitness,1,14499.0,0.0,14499.0,3189.78,Credit Card,Delivered
ORD-10665,2024-11-25,CUST-0050,Geeta Madhavan,Female,41,Chennai,Tamil Nadu,Decathlon 20kg Cast Iron Dumbbell Set,Sports & Fitness,1,3499.0,15.0,2974.15,749.49,Net Banking,Delivered
ORD-10850,2024-11-25,CUST-0065,Nandini Rastogi,Female,55,Coimbatore,Tamil Nadu,L'Oreal Paris Extraordinary Oil Serum,Beauty & Personal Care,2,649.0,15.0,1103.3,417.05,Credit Card,Delivered
ORD-10254,2024-11-26,CUST-0025,Siddharth Jain,Male,33,Jaipur,Rajasthan,Boldfit Anti-Tear NBR Yoga Mat,Sports & Fitness,1,999.0,0.0,999.0,419.58,UPI,Delivered
ORD-10196,2024-11-27,CUST-0008,Pooja Nair,Female,30,Kochi,Kerala,Mi 360 Home Security Camera 2K,Electronics,1,2999.0,20.0,2399.2,623.79,Cash on Delivery,Delivered
ORD-10147,2024-11-29,CUST-0003,Rahul Verma,Male,24,Bengaluru,Karnataka,Kent Grand Plus RO Water Purifier,Home & Kitchen,1,15499.0,0.0,15499.0,3719.76,UPI,Delivered
ORD-10370,2024-11-29,CUST-0025,Siddharth Jain,Male,33,Jaipur,Rajasthan,Fossil Minimalist Chronograph Watch,Fashion,1,11495.0,25.0,8621.25,2658.22,UPI,Delivered
ORD-10323,2024-11-30,CUST-0050,Geeta Madhavan,Female,41,Chennai,Tamil Nadu,Dyson V8 Absolute Cordless Vacuum,Home & Kitchen,2,31900.0,5.0,60610.0,12303.83,Cash on Delivery,Delivered
ORD-10664,2024-11-30,CUST-0050,Geeta Madhavan,Female,41,Chennai,Tamil Nadu,Philips All-in-One Trimmer MG7715,Beauty & Personal Care,1,3295.0,25.0,2471.25,659.0,UPI,Delivered
ORD-10115,2024-12-02,CUST-0073,Chetan Bhattacharya,Male,58,Kanpur,Uttar Pradesh,OnePlus Nord CE 3 Lite 5G,Electronics,1,18499.0,0.0,18499.0,3699.8,UPI,Delivered
ORD-10134,2024-12-02,CUST-0025,Siddharth Jain,Male,33,Jaipur,Rajasthan,Moleskine Classic Hard Cover Ruled Journal,Books & Stationery,2,1799.0,25.0,2698.5,944.47,Debit Card,Delivered
ORD-10697,2024-12-02,CUST-0005,Rohan Mukherjee,Male,35,Kolkata,West Bengal,Forest Essentials Soundarya Face Cream,Beauty & Personal Care,1,2850.0,20.0,2280.0,0.0,UPI,Cancelled
ORD-10475,2024-12-03,CUST-0036,Kajal Tripathi,Female,28,Varanasi,Uttar Pradesh,The Body Shop British Rose Shower Gel,Beauty & Personal Care,2,795.0,0.0,1590.0,699.6,UPI,Delivered
ORD-10808,2024-12-04,CUST-0006,Sneha Reddy,Female,27,Hyderabad,Telangana,Prestige Induction Cooktop 2000W,Home & Kitchen,1,2899.0,10.0,2609.1,681.84,UPI,Delivered
ORD-10172,2024-12-05,CUST-0072,Yash Aggarwal,Male,30,Gurugram,Haryana,Fitbit Charge 6 Advanced Fitness Tracker,Sports & Fitness,1,14499.0,20.0,11599.2,2211.58,Debit Card,Pending
ORD-10291,2024-12-08,CUST-0075,Tara Narang,Female,47,New Delhi,Delhi,Parker Frontier Matte Black Fountain Pen,Books & Stationery,1,650.0,15.0,552.5,228.74,Debit Card,Delivered
ORD-10511,2024-12-08,CUST-0004,Ananya Iyer,Female,29,Chennai,Tamil Nadu,Allen Solly Men's Cotton Polo,Fashion,1,1199.0,25.0,899.25,329.73,Credit Card,Delivered
ORD-10607,2024-12-09,CUST-0022,Shweta Mishra,Female,31,Kanpur,Uttar Pradesh,Nivia Storm Football Size 5,Sports & Fitness,1,699.0,10.0,629.1,234.86,UPI,Delivered
ORD-10681,2024-12-13,CUST-0045,Mohit Suri,Male,25,Noida,Uttar Pradesh,Logitech MX Master 3S Mouse,Electronics,1,8995.0,20.0,7196.0,1746.23,UPI,Delivered
ORD-10845,2024-12-13,CUST-0001,Aarav Sharma,Male,28,Mumbai,Maharashtra,Apple iPad Air M2,Electronics,1,54900.0,10.0,49410.0,7839.72,Credit Card,Delivered
ORD-10211,2024-12-14,CUST-0046,Ankita Bose,Female,28,Kolkata,West Bengal,Zara Classic Linen Casual Shirt,Fashion,1,2990.0,25.0,2242.5,747.5,UPI,Delivered
ORD-10721,2024-12-14,CUST-0004,Ananya Iyer,Female,29,Chennai,Tamil Nadu,Allen Solly Men's Cotton Polo,Fashion,1,1199.0,20.0,959.2,365.77,UPI,Delivered
ORD-10724,2024-12-14,CUST-0068,Harshit Kaur,Male,45,Ludhiana,Punjab,Fitbit Charge 6 Advanced Fitness Tracker,Sports & Fitness,1,14499.0,15.0,12324.15,2440.18,Debit Card,Delivered
ORD-10050,2024-12-15,CUST-0007,Vikram Singh,Male,41,Jaipur,Rajasthan,L'Oreal Paris Extraordinary Oil Serum,Beauty & Personal Care,3,649.0,10.0,1752.3,686.9,Debit Card,Delivered
ORD-10713,2024-12-15,CUST-0009,Aditya Joshi,Male,33,Pune,Maharashtra,Nivia Storm Football Size 5,Sports & Fitness,2,699.0,25.0,1048.5,349.5,Credit Card,Delivered
ORD-10505,2024-12-16,CUST-0004,Ananya Iyer,Female,29,Chennai,Tamil Nadu,Kent Grand Plus RO Water Purifier,Home & Kitchen,1,15499.0,20.0,12399.2,2579.03,Credit Card,Delivered
ORD-10036,2024-12-17,CUST-0045,Mohit Suri,Male,25,Noida,Uttar Pradesh,SleepyCat Memory Foam Ortho Mattress,Home & Kitchen,1,13999.0,10.0,12599.1,3527.75,UPI,Delivered
ORD-10312,2024-12-18,CUST-0138,Shreya Kaur,Female,33,Jaipur,Rajasthan,Maybelline Superstay Matte Ink Lipstick,Beauty & Personal Care,1,499.0,0.0,499.0,224.55,Credit Card,Delivered
ORD-10314,2024-12-18,CUST-0013,Amitabh Sen,Male,45,Kolkata,West Bengal,Prestige Induction Cooktop 2000W,Home & Kitchen,1,2899.0,0.0,2899.0,811.72,UPI,Delivered
ORD-10646,2024-12-20,CUST-0014,Kavita Mehra,Female,34,Chandigarh,Punjab,Parker Frontier Matte Black Fountain Pen,Books & Stationery,2,650.0,10.0,1170.0,502.32,Credit Card,Delivered
ORD-10847,2024-12-20,CUST-0005,Rohan Mukherjee,Male,35,Kolkata,West Bengal,Forest Essentials Soundarya Face Cream,Beauty & Personal Care,1,2850.0,10.0,2565.0,1149.12,UPI,Delivered
ORD-10099,2024-12-21,CUST-0018,Ritu Choudhury,Female,28,Surat,Gujarat,Yonex Muscle Power 29 Badminton Racket,Sports & Fitness,1,2390.0,25.0,1792.5,507.88,Credit Card,Delivered
ORD-10466,2024-12-21,CUST-0032,Bhavna Shah,Female,37,Mumbai,Maharashtra,Parker Frontier Matte Black Fountain Pen,Books & Stationery,3,650.0,5.0,1852.5,823.75,Credit Card,Delivered
ORD-10317,2024-12-22,CUST-0078,Suraj Patil,Male,30,Jaipur,Rajasthan,Apple iPad Air M2,Electronics,1,54900.0,25.0,41175.0,5833.13,UPI,Pending
ORD-10823,2024-12-23,CUST-0036,Kajal Tripathi,Female,28,Varanasi,Uttar Pradesh,Boat Rockerz 450 Bluetooth Headset,Electronics,1,1499.0,5.0,1424.05,-85.44,Credit Card,Returned
ORD-10114,2024-12-26,CUST-0020,Meera Nambiar,Female,39,Thiruvananthapuram,Kerala,SleepyCat Memory Foam Ortho Mattress,Home & Kitchen,1,13999.0,25.0,10499.25,2624.81,UPI,Delivered
ORD-10816,2024-12-26,CUST-0013,Amitabh Sen,Male,45,Kolkata,West Bengal,Yonex Muscle Power 29 Badminton Racket,Sports & Fitness,1,2390.0,15.0,2031.5,621.64,UPI,Delivered
ORD-10621,2024-12-27,CUST-0011,Karan Malhotra,Male,38,Noida,Uttar Pradesh,Minimalist 10% Niacinamide Serum,Beauty & Personal Care,2,599.0,0.0,1198.0,551.08,Cash on Delivery,Delivered
ORD-10267,2024-12-28,CUST-0052,Mayank Singhania,Male,54,Mysuru,Karnataka,L'Oreal Paris Extraordinary Oil Serum,Beauty & Personal Care,1,649.0,0.0,649.0,272.58,UPI,Pending
ORD-10424,2024-12-28,CUST-0102,Anushka Rastogi,Female,53,New Delhi,Delhi,Ray-Ban Aviator Polarized Sunglasses,Fashion,1,7490.0,20.0,5992.0,2181.09,UPI,Delivered
ORD-10739,2024-12-28,CUST-0015,Manish Tiwari,Male,29,Lucknow,Uttar Pradesh,Nike Air Max 270 Sneakers,Fashion,1,8995.0,10.0,8095.5,2417.86,Credit Card,Delivered
ORD-10148,2024-12-29,CUST-0006,Sneha Reddy,Female,27,Hyderabad,Telangana,The Psychology of Money by Morgan Housel,Books & Stationery,2,399.0,15.0,678.3,231.98,Net Banking,Delivered
ORD-10489,2024-12-29,CUST-0122,Alok Rastogi,Male,35,New Delhi,Delhi,Dell XPS 13 Core i7 Laptop,Electronics,1,109990.0,20.0,87992.0,10676.36,UPI,Delivered
ORD-10371,2024-12-30,CUST-0045,Mohit Suri,Male,25,Noida,Uttar Pradesh,Parker Frontier Matte Black Fountain Pen,Books & Stationery,1,650.0,10.0,585.0,251.16,Credit Card,Pending
ORD-10598,2024-12-30,CUST-0083,Isha Rastogi,Female,54,Gurugram,Haryana,Minimalist 10% Niacinamide Serum,Beauty & Personal Care,1,599.0,20.0,479.2,191.04,Debit Card,Delivered
ORD-10237,2024-12-31,CUST-0008,Pooja Nair,Female,30,Kochi,Kerala,Dyson V8 Absolute Cordless Vacuum,Home & Kitchen,1,31900.0,25.0,23925.0,4186.88,Debit Card,Delivered
ORD-10377,2024-12-31,CUST-0047,Sanjay Rathore,Male,47,Jaipur,Rajasthan,Fitbit Charge 6 Advanced Fitness Tracker,Sports & Fitness,2,14499.0,20.0,23198.4,4423.16,UPI,Delivered
ORD-10766,2024-12-31,CUST-0043,Rohit Khandelwal,Male,32,Indore,Madhya Pradesh,Yonex Muscle Power 29 Badminton Racket,Sports & Fitness,2,2390.0,25.0,3585.0,1015.75,UPI,Delivered
